y,m,d,Rainfall,Snowfall,SNO,SNOmlt,Tsnow,Pn,Ps,Pr,En,Es,S,R,Q1,Q9,Qr,Qd,Qsim,Qobs
2006,12,16,0.470,0.000,0.000,0.000,1.200,0.440,0.164,0.896,0.000,0.000,408.364,38.885,0.072,0.731,1.094,0.000,1.094,0.98
2006,12,17,6.350,0.000,0.000,0.000,2.600,6.350,2.352,4.631,0.000,0.000,410.084,40.177,0.219,3.138,1.301,0.000,1.301,1.09
2006,12,18,1.530,0.000,0.000,0.000,-0.700,1.310,0.484,1.457,0.000,0.000,409.937,40.409,0.346,2.186,1.342,0.000,1.342,1.12
2006,12,19,0.120,0.000,0.000,0.000,-2.000,0.000,0.000,0.625,0.230,0.198,409.113,39.403,0.123,0.792,1.173,0.000,1.173,0.91
2006,12,20,0.000,0.000,0.000,0.000,-2.100,0.000,0.000,0.619,0.160,0.138,408.356,38.371,0.064,0.559,1.020,0.000,1.020,0.76
2006,12,21,0.000,0.000,0.000,0.000,-1.500,0.000,0.000,0.614,0.140,0.121,407.621,37.501,0.062,0.554,0.904,0.000,0.904,0.66
2006,12,22,0.000,0.000,0.000,0.000,-1.400,0.000,0.000,0.608,0.180,0.155,406.859,36.755,0.061,0.549,0.814,0.000,0.814,0.60
2006,12,23,0.000,0.000,0.000,0.000,-0.800,0.000,0.000,0.603,0.140,0.120,406.136,36.109,0.061,0.544,0.742,0.000,0.742,0.56
2006,12,24,0.010,0.000,0.000,0.000,-1.500,0.000,0.000,0.597,0.130,0.112,405.427,35.544,0.060,0.539,0.683,0.000,0.683,0.53
2006,12,25,0.000,0.000,0.000,0.000,-1.000,0.000,0.000,0.592,0.170,0.146,404.689,35.045,0.060,0.534,0.635,0.000,0.635,0.51
2006,12,26,0.010,0.000,0.000,0.000,-1.300,0.000,0.000,0.587,0.150,0.129,403.974,34.601,0.059,0.529,0.594,0.000,0.594,0.49
2006,12,27,0.000,0.000,0.000,0.000,-1.800,0.000,0.000,0.582,0.140,0.120,403.272,34.203,0.059,0.525,0.560,0.000,0.560,0.48
2006,12,28,0.000,0.000,0.000,0.000,-1.300,0.000,0.000,0.577,0.110,0.094,402.601,33.845,0.058,0.520,0.530,0.000,0.530,0.47
2006,12,29,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.572,0.100,0.085,401.944,33.521,0.058,0.516,0.505,0.000,0.505,0.46
2006,12,30,0.010,0.000,0.000,0.000,-0.800,0.000,0.000,0.568,0.080,0.068,401.308,33.227,0.057,0.512,0.482,0.000,0.482,0.45
2006,12,31,1.000,0.000,0.000,0.000,2.800,1.000,0.383,1.183,0.000,0.000,401.125,33.318,0.078,0.895,0.489,0.000,0.489,0.47
2007,1,1,10.870,0.000,0.000,0.000,2.200,10.820,4.110,7.302,0.000,0.000,404.643,37.039,0.329,4.885,0.847,0.012,0.859,1.34
2007,1,2,17.090,0.000,0.000,0.000,-0.500,16.850,6.274,11.210,0.000,0.000,410.282,43.573,0.854,9.012,2.018,0.394,2.411,1.24
2007,1,3,6.050,0.000,0.000,0.000,-1.400,6.000,2.206,4.441,0.000,0.000,411.842,45.922,0.879,5.863,2.700,0.066,2.766,1.06
2007,1,4,6.190,0.000,0.000,0.000,2.400,6.170,2.253,4.576,0.000,0.000,413.436,46.225,0.462,4.081,2.802,0.000,2.802,0.91
2007,1,5,2.780,0.000,0.000,0.000,2.000,2.720,0.990,2.392,0.000,0.000,413.764,45.436,0.382,2.755,2.544,0.000,2.544,0.95
2007,1,6,0.560,0.000,0.000,0.000,1.600,0.560,0.204,1.014,0.000,0.000,413.310,43.730,0.196,1.292,2.058,0.000,2.058,0.85
2007,1,7,2.110,0.000,0.000,0.000,2.600,2.110,0.769,2.000,0.000,0.000,413.420,42.642,0.138,1.528,1.793,0.000,1.793,1.09
2007,1,8,2.320,0.000,0.000,0.000,1.000,2.260,0.823,2.097,0.000,0.000,413.583,42.080,0.201,1.861,1.669,0.000,1.669,1.05
2007,1,9,7.030,0.000,0.000,0.000,3.900,7.030,2.546,5.159,0.000,0.000,415.454,43.228,0.316,3.799,1.932,0.000,1.932,3.86
2007,1,10,0.030,0.000,0.000,0.000,2.500,0.000,0.000,0.670,0.030,0.026,414.758,42.514,0.354,1.840,1.764,0.000,1.764,2.17
2007,1,11,4.620,0.000,0.000,0.000,5.300,4.540,1.640,3.577,0.000,0.000,415.721,42.439,0.176,2.418,1.747,0.000,1.747,1.43
2007,1,12,6.960,0.000,0.000,0.000,3.400,6.900,2.477,5.115,0.000,0.000,417.506,43.801,0.405,4.180,2.076,0.000,2.076,1.25
2007,1,13,0.040,0.000,0.000,0.000,1.700,0.000,0.000,0.685,0.160,0.139,416.681,42.947,0.355,1.838,1.864,0.000,1.864,1.04
2007,1,14,0.720,0.000,0.000,0.000,2.500,0.670,0.241,1.111,0.000,0.000,416.240,41.508,0.092,0.882,1.550,0.000,1.550,0.90
2007,1,15,0.000,0.000,0.000,0.000,-1.200,0.000,0.000,0.674,0.320,0.278,415.288,40.237,0.095,0.727,1.312,0.000,1.312,0.81
2007,1,16,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.667,0.180,0.156,414.465,39.098,0.068,0.602,1.126,0.000,1.126,0.75
2007,1,17,0.000,0.000,0.000,0.000,1.900,0.000,0.000,0.660,0.270,0.234,413.570,38.149,0.066,0.596,0.989,0.000,0.989,0.72
2007,1,18,3.410,0.000,0.000,0.000,4.000,3.030,1.102,2.592,0.000,0.000,414.008,38.413,0.133,1.800,1.026,0.000,1.026,0.69
2007,1,19,12.260,0.000,0.000,0.000,8.000,11.650,4.194,8.148,0.000,0.000,417.510,42.034,0.448,5.802,1.659,0.000,1.659,0.66
2007,1,20,0.130,0.000,0.000,0.000,5.800,0.000,0.000,0.684,0.310,0.270,416.556,42.279,0.545,2.673,1.712,0.000,1.712,0.63
2007,1,21,4.650,0.000,0.000,0.000,3.000,4.210,1.510,3.391,0.000,0.000,417.374,42.166,0.177,2.306,1.687,0.000,1.687,0.61
2007,1,22,4.530,0.000,0.000,0.000,1.300,4.300,1.537,3.461,0.000,0.000,418.213,42.725,0.336,3.096,1.812,0.000,1.812,0.58
2007,1,23,2.820,0.000,0.000,0.000,-0.200,2.390,0.853,2.237,0.000,0.000,418.366,42.546,0.304,2.351,1.771,0.000,1.771,0.58
2007,1,24,0.000,10.020,9.760,0.000,-5.800,0.000,0.000,0.694,0.000,0.000,417.673,41.333,0.173,1.050,1.515,0.000,1.515,0.60
2007,1,25,0.000,0.670,10.150,0.000,-7.300,0.000,0.000,0.688,0.000,0.000,416.985,40.006,0.072,0.621,1.272,0.000,1.272,0.55
2007,1,26,0.000,1.270,11.190,0.000,-7.500,0.000,0.000,0.682,0.000,0.000,416.303,38.920,0.069,0.616,1.099,0.000,1.099,0.51
2007,1,27,0.000,4.990,16.010,0.000,-5.800,0.000,0.000,0.677,0.000,0.000,415.626,38.012,0.068,0.611,0.970,0.000,0.970,0.48
2007,1,28,0.190,0.000,14.993,0.817,-2.200,1.007,0.364,1.317,0.000,0.000,415.315,37.601,0.090,1.009,0.917,0.000,0.917,0.51
2007,1,29,0.280,0.000,14.022,0.771,-2.600,1.051,0.380,1.343,0.000,0.000,415.024,37.423,0.131,1.202,0.894,0.000,0.894,0.52
2007,1,30,0.000,0.000,12.756,1.056,-2.600,1.056,0.382,1.343,0.000,0.000,414.737,37.279,0.134,1.209,0.876,0.000,0.876,0.51
2007,1,31,0.000,0.000,10.648,1.948,-2.500,1.948,0.706,1.912,0.000,0.000,414.773,37.472,0.154,1.564,0.900,0.000,0.900,0.49
2007,2,1,0.220,0.000,8.780,1.717,-0.900,1.937,0.702,1.906,0.000,0.000,414.804,37.771,0.190,1.717,0.939,0.000,0.939,0.52
2007,2,2,0.000,0.000,5.228,3.342,0.600,3.342,1.209,2.808,0.000,0.000,415.339,38.517,0.222,2.279,1.040,0.000,1.040,0.57
2007,2,3,1.100,0.000,3.434,1.684,0.000,2.784,1.005,2.456,0.000,0.000,415.667,39.161,0.267,2.307,1.136,0.000,1.136,0.59
2007,2,4,0.000,0.000,1.030,2.094,-1.400,2.094,0.755,2.016,0.000,0.000,415.744,39.369,0.231,1.936,1.168,0.000,1.168,0.56
2007,2,5,0.440,0.000,0.000,2.154,0.200,2.594,0.935,2.339,0.000,0.000,415.999,39.609,0.214,2.016,1.206,0.000,1.206,0.54
2007,2,6,11.620,0.000,0.000,0.000,0.300,11.600,4.141,8.167,0.000,0.000,419.432,42.915,0.435,5.744,1.856,0.000,1.856,0.74
2007,2,7,0.460,0.000,0.000,0.000,0.300,0.300,0.107,0.897,0.000,0.000,418.836,43.063,0.553,2.811,1.892,0.000,1.892,0.74
2007,2,8,4.290,0.000,0.000,0.000,0.100,4.200,1.492,3.418,0.000,0.000,419.617,42.829,0.191,2.381,1.836,0.000,1.836,0.66
2007,2,9,1.540,0.000,0.000,0.000,2.000,1.300,0.461,1.546,0.000,0.000,419.371,42.263,0.272,1.908,1.708,0.000,1.708,0.79
2007,2,10,2.670,0.000,0.000,0.000,0.500,2.420,0.859,2.270,0.000,0.000,419.521,41.772,0.183,1.844,1.604,0.000,1.604,0.68
2007,2,11,4.500,0.000,0.000,0.000,1.600,4.290,1.519,3.487,0.000,0.000,420.324,42.183,0.268,2.803,1.691,0.000,1.691,1.53
2007,2,12,8.530,0.000,0.000,0.000,2.600,8.400,2.953,6.183,0.000,0.000,422.541,44.119,0.440,4.821,2.161,0.000,2.161,2.60
2007,2,13,6.560,0.000,0.000,0.000,1.600,6.320,2.204,4.863,0.000,0.000,423.998,45.459,0.567,4.741,2.551,0.000,2.551,2.23
2007,2,14,1.580,0.000,0.000,0.000,1.000,1.210,0.421,1.534,0.000,0.000,423.674,44.538,0.373,2.298,2.277,0.000,2.277,1.67
2007,2,15,7.580,0.000,0.000,0.000,2.500,7.260,2.517,5.503,0.000,0.000,425.431,45.084,0.297,3.859,2.436,0.000,2.436,3.08
2007,2,16,0.000,0.000,0.000,0.000,1.400,0.000,0.000,0.749,0.600,0.528,424.154,44.019,0.378,1.985,2.134,0.000,2.134,2.17
2007,2,17,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.740,0.400,0.351,423.063,42.159,0.084,0.668,1.686,0.000,1.686,1.72
2007,2,18,0.370,0.000,0.000,0.000,1.800,0.000,0.000,0.732,0.150,0.132,422.199,40.701,0.074,0.661,1.395,0.000,1.395,1.48
2007,2,19,0.890,0.000,0.000,0.000,3.400,0.450,0.158,1.019,0.000,0.000,421.630,39.681,0.083,0.838,1.218,0.000,1.218,1.35
2007,2,20,0.000,0.000,0.000,0.000,2.200,0.000,0.000,0.716,0.630,0.552,420.362,38.750,0.091,0.728,1.074,0.000,1.074,1.25
2007,2,21,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.706,0.550,0.481,419.175,37.894,0.072,0.638,0.955,0.000,0.955,1.19
2007,2,22,0.000,0.000,0.000,0.000,4.100,0.000,0.000,0.696,0.620,0.541,417.938,37.163,0.070,0.629,0.862,0.000,0.862,1.16
2007,2,23,0.030,0.000,0.000,0.000,4.300,0.000,0.000,0.686,0.600,0.523,416.730,36.529,0.069,0.620,0.788,0.000,0.788,1.12
2007,2,24,1.770,0.000,0.000,0.000,2.000,1.400,0.503,1.581,0.000,0.000,416.549,36.484,0.100,1.176,0.783,0.000,0.783,1.14
2007,2,25,4.910,0.000,0.000,0.000,1.700,4.440,1.592,3.540,0.000,0.000,417.449,37.757,0.224,2.646,0.937,0.000,0.937,1.15
2007,2,26,15.590,0.000,0.000,0.000,1.200,15.220,5.382,10.570,0.000,0.000,422.099,42.970,0.594,7.575,1.870,0.102,1.971,1.16
2007,2,27,11.290,0.000,0.000,0.000,1.900,10.520,3.662,7.615,0.000,0.000,425.004,46.843,0.941,7.668,3.021,0.167,3.188,1.17
2007,2,28,5.540,0.000,0.000,0.000,5.600,4.920,1.700,3.985,0.000,0.000,425.939,47.220,0.641,4.587,3.163,0.000,3.163,1.66
2007,3,1,15.200,0.000,0.000,0.000,4.100,15.050,5.129,10.726,0.000,0.000,430.263,49.686,0.639,7.795,4.253,0.000,4.253,1.64
2007,3,2,15.980,0.000,0.000,0.000,3.200,15.450,5.163,11.134,0.000,0.000,434.580,52.418,1.074,9.908,5.890,0.000,5.890,5.80
2007,3,3,15.980,0.000,0.000,0.000,4.500,15.460,5.065,11.283,0.000,0.000,438.757,53.924,1.118,10.113,7.055,0.000,7.055,4.38
2007,3,4,0.360,0.000,0.000,0.000,5.000,0.000,0.000,0.872,0.820,0.733,437.153,50.931,0.767,3.654,4.934,0.000,4.934,2.77
2007,3,5,2.180,0.000,0.000,0.000,2.600,1.900,0.623,2.146,0.000,0.000,436.906,47.741,0.152,1.580,3.368,0.000,3.368,1.90
2007,3,6,0.000,0.000,0.000,0.000,4.400,0.000,0.000,0.852,1.010,0.900,435.154,45.257,0.167,1.124,2.488,0.000,2.488,1.58
2007,3,7,2.790,0.000,0.000,0.000,4.300,2.130,0.705,2.276,0.000,0.000,435.008,43.886,0.137,1.656,2.099,0.000,2.099,1.42
2007,3,8,3.280,0.000,0.000,0.000,4.500,2.480,0.821,2.509,0.000,0.000,434.978,43.298,0.233,2.194,1.949,0.000,1.949,1.39
2007,3,9,1.820,0.000,0.000,0.000,3.700,0.700,0.232,1.312,0.000,0.000,434.366,42.298,0.209,1.511,1.716,0.000,1.716,1.22
2007,3,10,10.300,0.000,0.000,0.000,1.900,9.610,3.169,7.308,0.000,0.000,436.668,44.285,0.342,4.925,2.206,0.000,2.206,2.01
2007,3,11,0.000,0.000,0.000,0.000,1.600,0.000,0.000,0.850,1.020,0.909,434.910,43.874,0.495,2.545,2.095,0.000,2.095,1.55
2007,3,12,0.000,0.000,0.000,0.000,4.600,0.000,0.000,0.832,1.090,0.969,433.108,42.118,0.097,0.754,1.677,0.000,1.677,1.36
2007,3,13,0.000,0.000,0.000,0.000,5.700,0.000,0.000,0.814,1.220,1.083,431.211,40.734,0.083,0.738,1.401,0.000,1.401,1.31
2007,3,14,0.000,0.000,0.000,0.000,6.400,0.000,0.000,0.796,1.290,1.142,429.273,39.607,0.081,0.721,1.206,0.000,1.206,1.27
2007,3,15,0.000,0.000,0.000,0.000,6.800,0.000,0.000,0.778,1.290,1.140,427.356,38.668,0.079,0.705,1.062,0.000,1.062,1.24
2007,3,16,0.000,0.000,0.000,0.000,6.700,0.000,0.000,0.760,1.360,1.199,425.397,37.871,0.077,0.689,0.952,0.000,0.952,1.19
2007,3,17,0.190,0.000,0.000,0.000,5.800,0.000,0.000,0.748,0.770,0.677,423.972,37.185,0.076,0.676,0.865,0.000,0.865,1.13
2007,3,18,6.980,0.000,0.000,0.000,7.000,5.190,1.801,4.146,0.000,0.000,425.016,38.478,0.193,2.795,1.035,0.000,1.035,1.10
2007,3,19,11.970,0.000,0.000,0.000,1.100,10.620,3.649,7.753,0.000,0.000,427.882,42.234,0.533,5.984,1.702,0.007,1.709,1.47
2007,3,20,18.450,0.000,0.000,0.000,-1.700,18.020,6.072,12.781,0.000,0.000,433.122,48.104,0.943,10.117,3.518,0.214,3.733,1.67
2007,3,21,6.210,0.000,0.000,0.000,-2.200,5.720,1.904,4.659,0.000,0.000,434.183,49.317,0.987,6.431,4.069,0.000,4.069,1.87
2007,3,22,3.070,0.000,0.000,0.000,-2.700,2.270,0.754,2.357,0.000,0.000,434.096,47.534,0.402,2.756,3.285,0.000,3.285,2.05
2007,3,23,8.090,0.000,0.000,0.000,-0.600,7.590,2.511,5.937,0.000,0.000,435.749,47.513,0.364,4.357,3.276,0.000,3.276,2.33
2007,3,24,2.770,0.000,0.000,0.000,0.100,2.300,0.759,2.398,0.000,0.000,435.650,46.610,0.464,3.134,2.937,0.000,2.937,2.58
2007,3,25,0.010,0.000,0.000,0.000,1.500,0.000,0.000,0.843,0.630,0.561,434.246,44.502,0.193,1.187,2.266,0.000,2.266,3.11
2007,3,26,0.070,0.000,0.000,0.000,3.200,0.000,0.000,0.829,0.710,0.631,432.786,42.595,0.087,0.750,1.782,0.000,1.782,2.62
2007,3,27,0.670,0.000,0.000,0.000,2.800,0.000,0.000,0.820,0.180,0.160,431.807,41.112,0.083,0.740,1.472,0.000,1.472,2.60
2007,3,28,0.110,0.000,0.000,0.000,2.100,0.000,0.000,0.804,0.980,0.869,430.135,39.920,0.081,0.728,1.257,0.000,1.257,2.44
2007,3,29,0.150,0.000,0.000,0.000,4.000,0.000,0.000,0.786,1.240,1.097,428.252,38.933,0.080,0.712,1.101,0.000,1.101,2.29
2007,3,30,0.570,0.000,0.000,0.000,4.700,0.000,0.000,0.771,1.060,0.935,426.546,38.100,0.078,0.698,0.982,0.000,0.982,2.22
2007,3,31,2.150,0.000,0.000,0.000,3.700,0.950,0.327,1.390,0.000,0.000,426.106,37.738,0.099,1.080,0.934,0.000,0.934,2.01
2007,4,1,0.130,0.000,0.000,0.000,5.400,0.000,0.000,0.747,1.700,1.496,423.864,37.226,0.115,0.849,0.870,0.000,0.870,1.80
2007,4,2,0.120,0.000,0.000,0.000,7.000,0.000,0.000,0.725,1.970,1.728,421.410,36.619,0.075,0.659,0.798,0.000,0.798,1.92
2007,4,3,5.430,0.000,0.000,0.000,5.800,3.470,1.220,2.980,0.000,0.000,421.900,37.352,0.151,2.060,0.885,0.000,0.885,1.98
2007,4,4,5.770,0.000,0.000,0.000,4.400,4.470,1.566,3.641,0.000,0.000,422.729,38.879,0.317,3.094,1.093,0.000,1.093,4.16
2007,4,5,0.000,0.000,0.000,0.000,5.200,0.000,0.000,0.720,1.430,1.253,420.757,38.717,0.261,1.453,1.069,0.000,1.069,2.01
2007,4,6,0.000,0.000,0.000,0.000,6.200,0.000,0.000,0.698,2.170,1.896,418.162,37.863,0.077,0.634,0.951,0.000,0.951,1.47
2007,4,7,0.060,0.000,0.000,0.000,8.100,0.000,0.000,0.677,2.090,1.821,415.665,37.124,0.069,0.615,0.857,0.000,0.857,1.44
2007,4,8,0.040,0.000,0.000,0.000,7.600,0.000,0.000,0.662,1.430,1.242,413.761,36.478,0.067,0.600,0.782,0.000,0.782,1.37
2007,4,9,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.640,2.460,2.130,410.991,35.903,0.065,0.582,0.720,0.000,0.720,1.25
2007,4,10,0.000,0.000,0.000,0.000,9.700,0.000,0.000,0.617,2.700,2.330,408.044,35.385,0.063,0.562,0.667,0.000,0.667,1.18
2007,4,11,0.000,0.000,0.000,0.000,10.400,0.000,0.000,0.595,2.710,2.329,405.120,34.912,0.061,0.542,0.622,0.000,0.622,1.09
2007,4,12,0.040,0.000,0.000,0.000,12.300,0.000,0.000,0.573,2.890,2.474,402.073,34.476,0.059,0.522,0.583,0.000,0.583,1.07
2007,4,13,0.000,0.000,0.000,0.000,13.500,0.000,0.000,0.550,3.220,2.744,398.779,34.070,0.057,0.501,0.549,0.000,0.549,1.02
2007,4,14,0.000,0.000,0.000,0.000,14.000,0.000,0.000,0.527,3.260,2.765,395.487,33.690,0.054,0.481,0.518,0.000,0.518,0.92
2007,4,15,0.010,0.000,0.000,0.000,13.900,0.000,0.000,0.507,3.140,2.651,392.328,33.331,0.052,0.462,0.490,0.000,0.490,0.84
2007,4,16,0.150,0.000,0.000,0.000,13.200,0.000,0.000,0.489,2.720,2.287,389.553,32.993,0.050,0.445,0.465,0.000,0.465,0.76
2007,4,17,0.130,0.000,0.000,0.000,12.300,0.000,0.000,0.471,2.980,2.495,386.587,32.673,0.048,0.429,0.442,0.000,0.442,0.71
2007,4,18,2.340,0.000,0.000,0.000,9.800,0.880,0.357,0.993,0.000,0.000,386.474,32.683,0.065,0.750,0.443,0.000,0.443,0.64
2007,4,19,0.000,0.000,0.000,0.000,10.800,0.000,0.000,0.453,2.800,2.334,383.687,32.511,0.080,0.557,0.431,0.000,0.431,0.61
2007,4,20,0.000,0.000,0.000,0.000,10.800,0.000,0.000,0.436,2.930,2.432,380.819,32.206,0.046,0.397,0.411,0.000,0.411,0.57
2007,4,21,0.000,0.000,0.000,0.000,11.800,0.000,0.000,0.420,3.040,2.512,377.888,31.914,0.043,0.382,0.392,0.000,0.392,0.55
2007,4,22,0.000,0.000,0.000,0.000,12.900,0.000,0.000,0.403,3.340,2.746,374.739,31.634,0.041,0.367,0.375,0.000,0.375,0.51
2007,4,23,0.020,0.000,0.000,0.000,13.500,0.000,0.000,0.387,3.090,2.529,371.823,31.363,0.040,0.353,0.359,0.000,0.359,0.49
2007,4,24,0.000,0.000,0.000,0.000,14.400,0.000,0.000,0.374,2.690,2.192,369.257,31.102,0.038,0.340,0.344,0.000,0.344,0.48
2007,4,25,0.030,0.000,0.000,0.000,15.300,0.000,0.000,0.359,3.260,2.644,366.255,30.850,0.037,0.327,0.330,0.000,0.330,0.49
2007,4,26,0.270,0.000,0.000,0.000,15.000,0.000,0.000,0.347,2.670,2.155,363.752,30.607,0.036,0.316,0.317,0.000,0.317,0.49
2007,4,27,2.200,0.000,0.000,0.000,13.900,0.000,0.000,0.343,0.500,0.403,363.006,30.376,0.035,0.310,0.305,0.000,0.305,0.48
2007,4,28,1.890,0.000,0.000,0.000,13.800,0.000,0.000,0.338,0.900,0.723,361.945,30.158,0.034,0.306,0.294,0.000,0.294,0.47
2007,4,29,2.310,0.000,0.000,0.000,14.600,0.000,0.000,0.334,0.810,0.650,360.961,29.952,0.034,0.302,0.283,0.000,0.283,0.46
2007,4,30,1.220,0.000,0.000,0.000,12.900,0.000,0.000,0.327,1.520,1.217,359.417,29.755,0.033,0.296,0.274,0.000,0.274,0.45
2007,5,1,0.670,0.000,0.000,0.000,12.100,0.000,0.000,0.318,2.050,1.637,357.463,29.565,0.032,0.288,0.265,0.000,0.265,0.44
2007,5,2,8.660,0.000,0.000,0.000,12.100,5.840,2.618,3.551,0.000,0.000,359.752,31.305,0.144,2.304,0.355,0.000,0.355,0.43
2007,5,3,5.320,0.000,0.000,0.000,10.800,2.610,1.164,1.777,0.000,0.000,360.585,32.694,0.287,2.088,0.444,0.032,0.476,0.44
2007,5,4,12.450,0.000,0.000,0.000,10.800,10.610,4.683,6.279,0.000,0.000,364.915,36.070,0.337,4.411,0.737,0.040,0.777,0.46
2007,5,5,16.660,0.000,0.000,0.000,9.500,14.930,6.464,8.849,0.000,0.000,370.996,41.382,0.708,7.256,1.525,0.289,1.813,1.25
2007,5,6,12.460,0.000,0.000,0.000,9.800,10.930,4.650,6.685,0.000,0.000,375.241,44.927,0.805,6.613,2.389,0.126,2.516,1.57
2007,5,7,1.810,0.000,0.000,0.000,10.700,0.000,0.000,0.401,0.410,0.336,374.504,43.990,0.455,2.093,2.126,0.000,2.126,0.82
2007,5,8,11.910,0.000,0.000,0.000,12.300,9.130,3.843,5.707,0.000,0.000,377.926,44.545,0.236,3.674,2.279,0.000,2.279,0.65
2007,5,9,9.900,0.000,0.000,0.000,12.100,7.700,3.205,4.930,0.000,0.000,380.696,45.693,0.534,4.652,2.626,0.000,2.626,0.69
2007,5,10,0.000,0.000,0.000,0.000,13.700,0.000,0.000,0.415,4.000,3.302,376.979,44.176,0.338,1.618,2.176,0.000,2.176,0.59
2007,5,11,4.830,0.000,0.000,0.000,13.200,1.770,0.744,1.443,0.000,0.000,377.306,42.563,0.086,1.015,1.775,0.000,1.775,0.55
2007,5,12,3.240,0.000,0.000,0.000,14.000,0.000,0.000,0.413,0.370,0.305,376.588,41.016,0.107,0.655,1.454,0.000,1.454,0.56
2007,5,13,0.000,0.000,0.000,0.000,16.400,0.000,0.000,0.391,4.380,3.592,372.605,39.524,0.043,0.358,1.193,0.000,1.193,0.53
2007,5,14,7.910,0.000,0.000,0.000,14.300,4.630,1.971,3.059,0.000,0.000,374.176,39.737,0.132,2.018,1.227,0.000,1.227,0.52
2007,5,15,11.630,0.000,0.000,0.000,7.000,9.120,3.843,5.695,0.000,0.000,377.601,41.914,0.392,4.399,1.633,0.000,1.633,1.14
2007,5,16,6.020,0.000,0.000,0.000,8.800,2.290,0.959,1.752,0.000,0.000,378.139,42.178,0.428,2.664,1.690,0.000,1.690,0.85
2007,5,17,34.650,0.000,0.000,0.000,7.700,33.520,13.593,20.427,0.000,0.000,391.232,50.179,0.831,13.237,4.511,0.105,4.616,4.37
2007,5,18,0.220,0.000,0.000,0.000,11.000,0.000,0.000,0.479,3.260,2.736,388.017,50.236,1.315,5.930,4.541,0.000,4.541,4.20
2007,5,19,0.000,0.000,0.000,0.000,14.000,0.000,0.000,0.456,4.150,3.464,384.098,46.439,0.086,0.417,2.876,0.000,2.876,1.15
2007,5,20,1.390,0.000,0.000,0.000,16.200,0.000,0.000,0.441,2.550,2.118,381.539,43.759,0.045,0.401,2.065,0.000,2.065,0.63
2007,5,21,4.210,0.000,0.000,0.000,17.200,0.190,0.079,0.550,0.000,0.000,381.179,41.791,0.048,0.465,1.608,0.000,1.608,0.55
2007,5,22,7.070,0.000,0.000,0.000,15.800,4.350,1.795,3.001,0.000,0.000,382.528,41.555,0.140,2.025,1.559,0.000,1.559,0.51
2007,5,23,2.690,0.000,0.000,0.000,17.000,0.000,0.000,0.439,1.070,0.887,381.202,40.593,0.207,1.101,1.375,0.000,1.375,0.47
2007,5,24,1.170,0.000,0.000,0.000,18.000,0.000,0.000,0.423,2.770,2.290,378.488,39.202,0.048,0.385,1.142,0.000,1.142,0.45
2007,5,25,0.790,0.000,0.000,0.000,18.600,0.000,0.000,0.406,3.270,2.692,375.390,38.037,0.042,0.370,0.974,0.000,0.974,0.45
2007,5,26,0.990,0.000,0.000,0.000,18.400,0.000,0.000,0.390,3.260,2.670,372.330,37.040,0.040,0.355,0.847,0.000,0.847,0.44
2007,5,27,14.020,0.000,0.000,0.000,14.500,10.740,4.549,6.603,0.000,0.000,376.467,39.605,0.255,4.230,1.206,0.000,1.206,0.44
2007,5,28,26.250,0.000,0.000,0.000,6.700,24.100,9.924,14.642,0.000,0.000,385.925,46.931,0.927,10.962,3.054,0.345,3.399,0.66
2007,5,29,39.880,0.000,0.000,0.000,4.900,39.230,15.371,24.423,0.000,0.000,400.732,56.038,1.788,19.285,9.124,0.734,9.858,1.89
2007,5,30,0.390,0.000,0.000,0.000,8.900,0.000,0.000,0.544,2.720,2.314,397.874,54.016,1.595,7.071,7.133,0.000,7.133,1.56
2007,5,31,0.270,0.000,0.000,0.000,12.200,0.000,0.000,0.524,2.810,2.381,394.969,48.898,0.100,0.477,3.871,0.000,3.871,0.82
2007,6,1,19.370,0.000,0.000,0.000,9.700,18.200,7.032,11.736,0.000,0.000,401.433,50.479,0.441,7.472,4.675,0.000,4.675,0.83
2007,6,2,4.240,0.000,0.000,0.000,10.400,3.110,1.189,2.494,0.000,0.000,402.048,49.668,0.831,4.792,4.244,0.000,4.244,1.92
2007,6,3,0.400,0.000,0.000,0.000,14.000,0.000,0.000,0.555,2.320,1.978,399.515,46.514,0.200,1.034,2.903,0.000,2.903,1.13
2007,6,4,6.750,0.000,0.000,0.000,15.100,3.600,1.386,2.775,0.000,0.000,400.340,44.975,0.136,1.886,2.403,0.000,2.403,0.97
2007,6,5,1.600,0.000,0.000,0.000,15.500,0.000,0.000,0.545,1.980,1.685,398.110,43.238,0.196,1.105,1.934,0.000,1.934,0.78
2007,6,6,1.960,0.000,0.000,0.000,15.700,0.000,0.000,0.536,0.930,0.789,396.785,41.403,0.059,0.485,1.529,0.000,1.529,0.71
2007,6,7,8.510,0.000,0.000,0.000,16.200,4.920,1.912,3.554,0.000,0.000,398.151,41.535,0.158,2.367,1.555,0.000,1.555,0.67
2007,6,8,4.910,0.000,0.000,0.000,17.100,1.390,0.539,1.396,0.000,0.000,398.145,41.209,0.275,1.851,1.491,0.000,1.491,0.73
